Date,Close_AAPL,Close_GOOGL,Close_MSFT,High_AAPL,High_GOOGL,High_MSFT,Low_AAPL,Low_GOOGL,Low_MSFT,Open_AAPL,Open_GOOGL,Open_MSFT,Volume_AAPL,Volume_GOOGL,Volume_MSFT
2024-05-17,188.589111328125,174.85400390625,415.55059814453125,189.52277241007562,175.06257209479978,418.2305707168696,187.90376371878457,172.50024302231847,413.39477777187733,188.23153932133224,172.9868768718215,417.8547794230839,41282900,24479300,15352200
2024-05-20,189.751220703125,175.7081298828125,420.6237487792969,190.6252889956646,177.545463796925,422.03788543513167,187.73491647398643,174.8738873598263,415.3330645205205,188.05276500067424,174.9831344869509,415.55062632751003,44361300,22554400,16272100
2024-05-21,191.05239868164062,176.6317596435547,424.28271484375,191.42982486744873,176.92969256413505,428.1691308622737,189.63203768676544,174.60572485799662,420.1391721073256,189.80088903544183,175.68825488082155,422.09719809997813,42309400,16989400,21453300
2024-05-22,189.61215209960938,175.1718292236328,425.74627685546875,191.5192128106237,175.93654393206373,427.6153345538536,188.9864124860383,174.00984536056046,422.39388170740824,190.9729201671483,175.4300428084482,425.3210520448661,34648500,17880000,18073700
2024-05-23,185.61929321289062,172.3612060546875,422.26531982421875,189.7114944206788,177.02900857965074,428.792143449846,185.370979738518,171.7653099220249,420.7028525285379,189.69162509909052,175.85709871415395,428.1691242148773,51005900,21024900,17211700
2024-05-24,188.6983642578125,173.79135131835938,425.3902893066406,189.2943226367172,174.56600722798484,426.28030386108634,186.771449342652,172.46051859158212,419.704046646492,187.54620129756856,173.7814101180637,422.45322015153533,36327000,16579400,11855300
2024-05-28,188.7082977294922,175.19168090820312,425.5484924316406,191.69798625592665,176.0557318461207,426.0429482844811,187.82430244055638,173.1755873101766,421.8697396793398,190.21803261577213,173.2550411409201,424.86614094038555,52280100,20572200,15718000
2024-05-29,189.00628662109375,174.69509887695312,424.41131591796875,190.95307102285372,175.62866240818713,426.1616790443509,188.23154975607,173.52318901724615,420.9698917832297,188.33088121296123,174.22831711133614,420.9698917832297,53068000,23388700,15517100
2024-05-30,189.99952697753906,170.9310760498047,410.0720520019531,190.88352231957748,174.01977367898226,419.5952468817441,189.34399093884022,170.6132607219414,409.64679700979286,189.47310363654154,173.99990643242356,419.5952468817441,49889100,22931500,28394500
2024-05-31,190.95303344726562,171.3184051513672,410.5269775390625,191.27088192208961,171.87456682456684,412.1290098934204,188.62882330955063,168.2793680411912,400.0247386123212,190.1485003346604,170.68278964567202,412.1290098934204,75158300,37638900,47995300
2024-06-03,192.72103881835938,171.98382568359375,408.9347839355469,193.67456916074488,173.33451061963038,411.81252080542527,191.22123099586668,169.9875991516087,404.38581394057536,191.5986571441052,171.35813618142186,410.92250624898264,50080500,27459100,17484700
2024-06-04,193.0388946533203,172.5995635986328,411.45654296875,194.0023521144802,172.6591653391861,411.8224355088356,191.72779227719917,170.71258431304562,405.13738203313136,193.32693160548868,172.09306246094846,407.856889503619,47471400,26879600,14348900
2024-06-05,194.54861450195312,174.20849609375,419.3085021972656,195.5716646905796,175.43999275523754,419.3777030871155,193.55536071448273,172.73862275273402,411.6839704862112,194.08178400937402,173.9999278648657,413.17723696234333,54156800,22068500,16988000
2024-06-06,193.1680145263672,175.5194091796875,419.8128356933594,195.17439165110096,175.9365303942632,420.5940844826949,192.86010824182844,174.5461263456775,415.91652070143505,194.36985841579607,174.69509279578756,419.3085111861324,41181800,23251000,14861300
2024-06-07,195.56173706054688,173.26498413085938,419.1502685546875,195.61140278095115,176.65161466995326,421.55331696325794,192.830289152661,173.10607646773101,418.30968749669245,193.33684312674475,175.83723941639084,421.47421729884104,53103900,19661400,13621700
2024-06-10,191.81716918945312,174.0106658935547,423.1256408691406,195.96897795846326,176.04896317552084,423.33330387430794,190.8537117900643,171.77351367054146,419.18979164927356,195.5716673445734,173.97090097400908,419.99080770553746,97010200,23726700,13982900
2024-06-11,205.75253295898438,175.61151123046875,427.88238525390625,205.762475197422,175.83025626448708,428.0208474032038,192.32375155853347,172.7777935706797,420.534777224074,192.34360572370616,175.21380126225154,420.7622378211218,172373300,21540600,14551100
2024-06-12,211.6326141357422,176.77479553222656,436.1694030761719,218.7145040828182,179.379845400023,438.48345289149796,205.50422428227435,175.10439577424404,428.4460049171592,205.97105482418652,177.23217556405126,430.493059431206,198134300,27864700,22366200
2024-06-13,212.79470825195312,174.1598358154297,436.6836242675781,215.28776993558532,175.7308157979112,438.4735822465715,210.17251871917932,173.8814358359176,434.4981378154063,213.29133517221976,175.10440825817855,435.9617380262819,97862700,20913300,15960600
2024-06-14,211.0565185546875,175.780517578125,437.6626892089844,213.71843162956222,176.04898011878856,438.2263761607837,209.874544034183,173.15559265736175,431.877549319742,212.40734441299963,173.22520023784008,433.42024926631433,70122700,18063600,13582000
2024-06-17,215.2083282470703,176.22796630859375,443.3983459472656,217.4729460060793,177.34156626154072,445.9398563271766,211.28497823555003,173.81183370223593,435.83317727597375,211.93058723086708,174.45813130980525,437.68243737571277,93728300,19618500,20790000
2024-06-18,212.8443603515625,174.09022521972656,441.390869140625,217.15509356895643,176.3770951589655,445.14875191744164,211.56306955662498,173.10588787052086,439.95696520327493,216.12210108008887,176.1285226693017,444.7234969265718,79943300,21869900,17112500
2024-06-20,208.26547241210938,175.29331970214844,440.75799560546875,212.79472296910444,176.27765703426607,441.57877910996035,207.4410850045998,173.99080230638756,436.37709345219747,212.48680152632818,174.36862216738828,441.35131853440595,86172500,20160100,19877400
2024-06-21,206.0902557373047,178.6043243408203,444.792724609375,210.4605668046439,179.81735940064124,445.58384193574466,205.71281440805072,175.60156417866833,441.55899405937,208.9706859649803,175.9893366865349,442.4193424510746,241805100,57759000,34187100
2024-06-24,206.73587036132812,178.19664001464844,442.7061767578125,211.2651058128792,179.85710235428542,447.72983562691786,205.19632375372012,177.6497775263464,441.4601381818841,206.3187055335118,179.1312749634446,444.8125336268041,80727000,18298000,15913700
2024-06-25,207.65960693359375,182.97918701171875,445.9497375488281,209.95402109263304,183.23769694925022,446.41452724911966,207.20270345608853,178.39550951673985,441.7962963896613,207.73905391104032,178.59436448189186,443.27966392090804,55549700,23130200,16413400
2024-06-26,211.8114013671875,182.8300323486328,447.1463623046875,213.41054080672134,183.4564246712397,448.57039770845984,209.2190079939271,181.43801738044664,443.22038125858614,210.07320698316605,181.58716996899867,444.02139740080895,66213200,19839000,16507000
2024-06-27,212.65567016601562,184.35130310058594,447.8287048339844,214.28460598729217,184.98764806113232,451.11189918090986,210.91747580739147,182.9692406782277,446.76066321308457,213.24168634094727,183.12831553961882,447.1661206636861,49772700,18848900,14806300
2024-06-28,209.19911193847656,181.10992431640625,441.9941101074219,214.61235731022026,184.0729195526436,450.33062875420535,208.88127860134253,180.9210219534205,441.46008932267114,214.31437813701,183.2675470494924,448.04624507062687,82542700,29156600,28362300
2024-07-01,215.28778076171875,181.9451141357422,451.6656799316406,216.0426482623776,182.83003153925785,452.2985677661532,210.4903626519942,180.26476177845004,440.7184194830795,210.65921399467373,181.98487905618407,443.6851547691378,60402900,16006100,17662800
2024-07-02,218.78404235839844,184.18228149414062,454.1873779296875,218.89330089441245,184.51039900838427,454.4939381515054,213.6489214774443,180.52328647575237,448.085779279666,214.69182595520752,181.01049402811313,448.1748078930114,58046200,17372500,13979800
2024-07-03,220.05538940429688,184.75897216796875,455.6608581542969,220.05538940429688,185.027419540138,455.9080860928665,217.55238550522975,182.94935711411654,452.80291887761234,218.51584293427166,183.79450966944947,453.10947910710325,37369800,10242100,9932800
2024-07-05,224.8130645751953,189.51168823242188,462.3755798339844,224.92232310094593,189.77019818175984,463.15682857412344,220.1547017635972,184.7390929924964,453.88083144181417,220.1547017635972,184.7987479676004,454.5137192746822,60412400,20967500,16000300
2024-07-08,226.28311157226562,187.9506378173828,461.0702209472656,226.31290797690275,189.08412781251326,462.5140538822785,221.7439339584199,186.70777531519326,459.30995917726233,225.55802531049062,188.81566526397512,461.37678118625774,59085900,21035900,12962300
2024-07-09,227.13729858398438,187.90090942382812,454.44451904296875,227.85244261706796,190.26732434616932,462.14811993117183,224.84288445944628,187.64239950011057,452.9215864810465,226.39235814584333,189.22331687033287,461.8217923289273,48076100,15121400,17207200
2024-07-10,231.40829467773438,190.08836364746094,461.0801086425781,231.50762613234983,190.65511625588667,461.28777166224876,227.70346178953022,187.95064611795024,453.7720362415662,227.75312751683794,188.06995606849796,456.10588369109234,62627700,15952500,18196100
2024-07-11,226.0347900390625,184.51039123535156,449.658203125,230.82226580227746,189.77017833635344,459.6264206924659,224.2469300453064,184.02318370351583,446.54310684217364,229.82901193417422,188.76595095990965,457.84639154158754,64710600,25625800,23111200
2024-07-12,228.9847412109375,184.0132598876953,448.5209045410156,231.07058040656065,186.0416048375752,451.2997440970952,227.13728840093884,183.43656985987124,445.653066550447,227.37567478656334,184.02319732602172,449.2922544857781,53046500,22898400,16324300
2024-07-15,232.81869506835938,185.46490478515625,448.9264221191406,235.6296052667538,187.16514729008762,452.18984938358506,231.51753495711284,183.86409734476058,446.4244763059975,234.88466488344312,183.86409734476058,448.27373666625175,62631300,16474000,14429400
2024-07-16,233.2358856201172,182.8697967529297,444.53558349609375,234.67610072880163,187.60261121941616,449.2625802891123,230.76267797901863,182.3229342731027,441.7073104757177,233.41466404542834,186.29015643949128,449.18348063071454,43234300,18290700,17175700
2024-07-17,227.33595275878906,179.9863739013672,438.6021728515625,229.8985495862513,182.5019263017259,439.9174425124237,225.11105861290636,178.8727588226684,434.310299044026,227.90209958898402,181.92523630082098,437.6824920740607,57345900,20734100,21778000
2024-07-18,222.66766357421875,176.67538452148438,435.487060546875,228.88544301040346,181.45791677729983,439.7196016105417,220.77056004528671,175.4623495627197,429.5832562189407,228.7265187407576,180.89116422058456,439.4130413837652,66034600,25315700,20794800
2024-07-19,222.79678344726562,176.6455535888672,432.26324462890625,225.2699911539264,179.2605258026029,436.2485883597653,221.77373312637206,176.11858113676493,427.20991955719455,223.30335264411235,177.8585885239563,428.297728628943,49151500,18881900,20940400
2024-07-22,222.44915771484375,180.63267517089844,438.028564453125,226.24337986146955,181.6567927291214,439.6701615477493,221.58501648633228,179.2008950428338,434.04325138518465,225.47857008869346,179.55884007484997,436.89132199854777,48201800,24100300,15808800
2024-07-23,223.49205017089844,180.75196838378906,439.91741943359375,225.40903804109774,182.5615834257329,443.41817564914504,221.17776681088287,180.50339588934585,438.1868237868677,222.8563682936816,181.01049348787305,438.97794115369385,39960300,36352700,13107100
2024-07-24,217.06570434570312,171.64427185058594,424.1442565917969,223.2834835656707,175.18394149926314,436.58478368998954,215.66522784122517,170.83889945173814,422.8487845737653,222.48887740092556,172.60873427607675,435.5662057633114,61777600,49585200,26805800
2024-07-25,216.02279663085938,166.3248291015625,413.7607116699219,219.36013034825794,172.42976906222302,425.03430071497604,213.17214762576046,166.2353466432372,412.8805958173141,217.45306951901438,171.53491413564743,424.0453888657749,51391200,44852000,29943800
2024-07-26,216.4896240234375,166.04641723632812,420.55450439453125,218.0093012590926,167.1301896118219,424.1640565570156,214.55276681781487,163.12320243356427,412.64321010602674,217.22462220056258,166.19555465619968,413.5629210032518,41601300,41336900,23583800
2024-07-29,216.76773071289062,168.56198120117188,421.99835205078125,217.82057739339885,169.45683612568504,427.35823721785147,214.2945231128628,167.03078128837655,419.9908622622184,215.49636696784094,167.86598124081036,426.7945502371275,36311800,20293800,15125800
2024-07-30,217.32394409179688,169.317626953125,418.2305908203125,218.84362126060284,170.2522619227889,424.2925947905347,214.66201590891492,167.47819966988007,412.732213459478,217.71131248471113,169.2679245935279,422.97735537825565,41643800,18959700,32687600
2024-07-31,220.5818328857422,170.56048583984375,413.71124267578125,222.31010016667176,173.25501819286436,417.10320278469345,219.14161772956027,169.0392234792002,407.6393099563061,219.94615098169663,172.25079083759002,415.8373969334193,50036300,25729100,42891400
2024-08-01,216.88693237304688,169.78494262695312,412.4849548339844,222.96564167600837,173.0561649858844,422.7201972162586,215.55597572208578,167.9156878792241,408.50954056683383,222.8563831356547,169.2778602255202,416.12417291556886,62501000,24531400,30296400
2024-08-02,218.37681579589844,165.7083740234375,403.9605712890625,224.07809897050203,167.54780140914312,410.3983967606497,216.24132584869807,163.729731473792,399.8565933572946,217.67159881719564,165.4896290110481,407.91621848675555,105568600,29130100,29437900
2024-08-05,207.85826110839844,158.34066772460938,390.7684631347656,212.0597211288106,163.4910821616065,396.5931676964823,194.67777677399005,154.04532804302696,381.3045706583986,197.74692788266515,154.6120805725385,384.85479031825656,119548600,53630700,40709200
2024-08-06,205.83201599121094,157.3861541748047,395.1790466308594,208.57340664857958,159.65314928592488,401.17188015725634,199.7135830535153,155.51689933013026,394.08136897243253,203.91504310362458,158.42022424958387,395.5647367351895,69660500,49004600,24946500
2024-08-07,208.40455627441406,158.03244018554688,394.0120849609375,212.19877857723526,162.0493647327587,405.5329003345715,204.99768725969102,157.56512271570298,393.062738170502,205.50424133074915,160.329247442372,404.1088952385133,63516400,25138600,20650900
2024-08-08,211.8709716796875,161.10479736328125,398.22491455078125,212.75496698059854,162.7553223007696,401.3597482091065,207.42119877275275,159.295197566251,395.50540696833514,211.67232394520707,159.59347241017986,397.97768658874065,47161100,25578800,20203000
2024-08-09,214.78123474121094,162.73544311523438,401.5179443359375,215.31758519349225,162.8547530607689,403.5254340135955,210.5400362270979,158.15176559045875,397.799656617914,210.66916408754707,159.09633805981707,399.5500195790903,42201600,28602300,19276700
2024-08-12,216.31260681152344,161.3633270263672,402.2992248535156,218.28152162650582,163.9584246876545,404.2276150210423,214.39341520959198,160.91589953407535,399.75771417136446,214.86078610016068,163.41157729244355,402.5464528145219,38028100,15895300,16762900
2024-08-13,220.03167724609375,163.22264099121094,409.4194030761719,220.64820259017597,163.78937837052388,410.3489826258754,217.7843155173404,162.03943352934883,405.02863206499177,217.7843155173404,162.47692353255772,405.0483994374045,44155300,18551700,19414300
2024-08-14,220.47915649414062,159.45428466796875,412.2377624511719,221.7818227179272,162.28801727613745,413.0882423005823,218.4704570730026,156.8094847615611,407.87668792866015,219.33559848009435,161.4726921823738,410.200606537794,41960600,40591100,18267000
2024-08-15,223.4623565673828,160.37896728515625,417.1119689941406,224.0888356302054,160.71702221708418,417.191211225686,221.51331902381992,158.69861489126848,413.77333444813155,223.34303300242357,159.58353231405633,415.89340426982346,46414000,31524300,20752100
2024-08-16,224.78494262695312,162.02951049804688,414.5757751464844,225.56057624113714,164.11751046492753,417.4190624715108,222.39836482120643,160.20995791655398,413.41664970781534,222.6668580486994,160.54801288666866,416.6859584876603,44340200,24208600,22775600
2024-08-19,224.62582397460938,165.7183074951172,417.6072998046875,224.72527040192085,165.73819754258415,417.8252537249248,221.791767703572,163.32206502598987,412.58447325666395,224.4567771868955,164.3362450435517,415.06120860773046,40687800,22416200,15234000
2024-08-20,225.2423553466797,166.22540283203125,420.846923828125,225.89866536829538,167.67707297668008,421.89705736065446,224.18828995199718,165.8674729797842,417.71635646590653,224.50650638916653,165.9470028325088,417.77579570483533,30299000,18341500,16387600
2024-08-21,225.1329803466797,164.90298461914062,420.19305419921875,226.7041399348782,165.89727451091318,422.4320025414326,223.79054452288287,163.72971465758596,417.79556092274566,225.25231910261834,164.20696955757205,420.1335847320776,34765500,22902000,16067300
2024-08-22,223.2734375,162.8647003173828,411.6829528808594,227.06211276120644,166.63305263271135,422.8183759816575,222.6469583809866,162.3774927696954,410.7516979364214,226.51518775043243,166.30493512161505,420.4109661556474,43695300,22493300,19361900
2024-08-23,225.57049560546875,164.67430114746094,412.9114074707031,226.9427773475752,165.23110110715456,415.35842313707064,223.07454817990703,162.89452876403584,408.2551330501382,224.39710671028325,163.77944623676203,413.09964177069946,38677300,13955700,18493800
2024-08-26,225.90859985351562,165.2112274169922,409.64215087890625,226.00804628168004,166.59328988817313,413.3968905070922,222.6370187250734,163.52093747817295,407.5121643134923,225.49095216733542,165.42997242725056,412.4953551222988,30602200,14190400,13152800
2024-08-27,226.7538604736328,163.7396697998047,409.9888610839844,227.56927874043384,165.489629908409,410.5040111549733,223.63143365567382,163.5209399578905,406.4322727336749,224.73522230134634,164.89304984017366,409.0179699383968,35934600,11821900,13492900
2024-08-28,225.2224578857422,161.9201202392578,406.77899169921875,228.57359288043327,164.65441753105478,411.1380395659725,224.41697829182954,160.6076502567984,403.5195997394248,226.6444476309267,164.0976024292579,411.01916111479676,38052200,16407400,14882700
2024-08-29,228.5039825439453,160.85621643066406,409.27557373046875,231.61647047641185,165.02229347755116,418.1224654785976,227.59908685526068,159.3349541198825,406.7790352875099,228.81226038667728,163.3717686267491,411.0786443893992,51906300,19699800,17045200
2024-08-30,227.7184295654297,162.4470977783203,413.25823974609375,229.1105885676507,162.72549775211684,413.60495856835905,226.20693181059323,160.76674532612375,408.2948515691099,228.9017723040151,161.69142770230633,411.7325620404804,52990800,22123800,24308300
2024-09-03,221.52328491210938,156.4614715576172,405.62982177734375,227.71841483123856,160.9258390209967,415.97267128987687,219.9322331496077,155.5864915219748,403.2422452090673,227.27093626472063,160.7965764689147,414.0210025733613,50190600,38945300,20313600
2024-09-04,219.61402893066406,155.55665588378906,405.0948791503906,220.53881694406624,158.09209822934648,407.41310010382534,216.2628786668988,155.06946352992597,400.60703533664076,220.41949337418052,155.76546344377343,402.13271297104455,43840200,19353800,15135800
2024-09-05,221.1354522705078,156.34217834472656,404.589599609375,224.2180939758369,158.53955093528634,409.25576060406553,220.28026466484505,155.08936312842334,402.35062114910426,220.3896496553389,155.40754323785356,403.8267457621573,36615400,18688700,14195500
2024-09-06,219.58421325683594,150.0582275390625,397.9618835449219,223.97947540850993,156.92877428174015,406.8285787467922,218.5400864277892,149.69034513675084,397.070234552708,222.69668624975694,156.4018018567198,405.2533785520499,48423000,37912100,19609500
2024-09-09,219.67369079589844,148.0570831298828,401.9444580078125,220.03167667908036,152.72647853587526,404.84718480089737,215.49719894103853,146.57361962907186,398.40767240518096,219.58419811845144,151.84038676215715,403.4503023301037,67180000,39260500,15295100
2024-09-10,218.87815856933594,148.0072784423828,410.3455505371094,220.24048653111632,150.60581925736298,412.45570379102855,215.5170698289156,147.6886761823768,403.90603822449737,217.69481595725216,149.78941235994157,404.4013853254675,51591000,31118800,19594300
2024-09-11,221.41390991210938,150.49632263183594,419.1033020019531,221.84149617822106,150.83482618648793,420.0444433948456,216.6706004766808,146.8723049733769,405.76853569187716,220.22062862304543,149.26176148971257,411.6334589269,44587100,29607700,19266900
2024-09-12,221.52328491210938,154.0108184814453,423.02642822265625,222.29891847364556,154.14025256310887,423.39298024346107,218.5897974500539,151.97976682488095,415.84389519077274,221.25479170284098,153.1247267348267,419.37076416429335,37455600,29621500,17395700
2024-09-13,221.25479125976562,156.76866149902344,426.5830078125,222.78616606005667,157.6846203163579,427.8114589338371,220.66809680320824,154.5285403677334,421.5007417784194,222.32874892129448,154.7475604574538,421.8672937914901,36766600,29591200,15874600
2024-09-16,215.10939025878906,157.3660125732422,427.3260192871094,216.00434741371936,157.555180781803,429.49564193620427,212.72281255665072,155.91243141908913,424.2350583167788,215.32814508742544,156.61930555531896,426.5929152766965,59357400,18379800,13834700
2024-09-17,215.5767364501953,158.6204833984375,431.1005554199219,215.6861214463737,159.84507860249886,437.7382183505998,213.2995590231644,157.68460821141127,428.2473514166882,214.54256344637628,158.32179756550258,436.1332986571775,45519300,20715600,18874200
2024-09-18,219.4549102783203,159.10833740234375,426.80096435546875,221.46360959170417,159.79531032602117,431.9723892702998,216.32253015734062,157.9036585234899,426.40469272360485,216.3324839032867,159.1581209112091,430.95197545729616,59894900,23677300,18898000
2024-09-19,227.58912658691406,161.42808532714844,434.607666015625,228.53382206057998,163.0708345347074,437.3915144590669,223.37286541347208,160.6315948782322,432.83431483021604,223.7308512841788,162.99119916242833,437.12403789377305,66781300,26587700,21706600
2024-09-20,226.92288208007812,162.87173461914062,431.21942138671875,231.78551472560144,163.01111932448998,435.1524782767089,226.34612621296694,161.34845348503907,430.17920464774005,228.68298057338347,162.78213342108606,433.1512870260625,318679900,40896400,55167100
2024-09-23,225.20257568359375,161.13937377929688,429.475830078125,228.16589404695566,164.76339107979564,432.39835967664135,224.54626569168985,160.9601562027871,426.3848691715516,226.06770192621624,163.6283970678755,430.2386536885338,54146000,24150900,15128900
2024-09-24,226.0975341796875,161.5774383544922,425.17626953125,228.06646416724695,162.5033629705114,429.3173642884583,224.4667129366972,159.98447247380625,422.1348308922367,227.37036953161189,162.31419475907774,428.97061525019865,43556100,23332100,17015800
2024-09-25,225.10313415527344,160.7809600830078,428.0888366699219,226.0179836305296,162.09515653085376,429.08944744090394,222.76629484001745,160.59179187501798,424.58180113051003,223.67119056847437,160.7610436422212,425.8300552065777,42308700,18869200,13396400
2024-09-26,226.24668884277344,162.0155029296875,427.2962951660156,227.2212000254045,163.35958160947462,431.2491551844422,224.1484968482946,161.56748176702274,425.1365891561316,226.02791885863684,162.9215110711205,431.0411178765214,36636700,20319300,14492000
2024-09-27,226.5151824951172,163.2301483154297,424.0368957519531,228.23551159576573,164.97246466107853,427.8312712464172,226.0279344568732,161.91595188587257,423.4920260673168,227.1814462394898,162.09515427507873,427.5043252487667,34026000,21101300,14896100
2024-09-30,231.696044921875,165.12181091308594,426.2956848144531,231.696044921875,165.42048155404993,426.4145935098266,228.36478670449856,162.54317124235408,421.41156986331913,228.75260351180964,162.60292056233942,424.225137648764,54541900,20413900,16807300
2024-10-01,224.9440460205078,166.25682067871094,416.7751770019531,228.364781673884,168.41729127323546,424.4926938702289,222.48786790384585,163.85739835697947,414.9126669274289,228.23551952322458,166.95374422665532,424.46297425132013,63285000,28338100,19092900
2024-10-02,225.51083374023438,165.13177490234375,413.2482604980469,226.09752818761766,166.78449014447432,418.8853126966806,221.771881889721,164.00673142434744,412.8321556473641,224.62581519597003,165.6893137329917,418.6475255390392,32880600,17760200,16582300
2024-10-03,224.40704345703125,165.13177490234375,412.66375732421875,225.5406628776434,165.90834901528822,415.64572621192764,222.0702042586661,163.2002902448892,410.43469544557,223.88001079844628,163.68814431760305,413.7436103396226,34044200,15073100,13686400
2024-10-04,225.53073120117188,166.3264923095703,412.1882629394531,226.72401244250622,167.49135340314862,415.84392727991013,222.87567550784985,164.75342774448882,411.10840979384466,226.6245660168141,167.32210163999207,414.34796923067006,37245100,19047400,19169700
2024-10-07,220.44932556152344,162.26441955566406,405.7289123535156,224.4269397639463,167.7402713838118,413.22844449254166,220.09133967636964,162.03543364200755,405.1939290185023,223.24359711098245,166.98361369115,412.12878843935687,39505400,22463100,20919800
2024-10-08,224.50650024414062,163.65826416015625,410.85076904296875,224.71531649859696,164.0067183055417,411.791940593935,222.00059897690352,162.15488437084886,404.37165096666996,223.0447257693685,163.22019363060423,407.0762266898708,31855700,23072700,19229300
2024-10-09,228.25540161132812,161.14932250976562,413.5751953125,228.4642330490597,164.11623398118573,416.46803570058375,223.57176903047048,159.03863564722693,410.4445979894132,223.96952441146985,162.73233765666967,411.99007853410836,33591100,31181800,14974300
2024-10-10,227.75819396972656,161.3683624267578,411.9702453613281,228.21562630222516,162.35402113493024,413.46620317952954,225.89866409237993,159.695730848507,409.3052757201966,226.50525089558744,160.16366845010265,411.3659364512592,28183500,14144100,13848400
2024-10-11,226.2765350341797,162.5232696533203,412.4458312988281,228.12612627842185,163.18036025385564,413.24829121073924,226.0677036085129,160.53205102817606,409.4043927403761,228.0167412789572,161.41814270869355,412.26751359253427,31759200,15344300,14144900
2024-10-14,230.0055389404297,164.2357177734375,415.23956298828125,230.43312517401645,165.50013065374594,420.0939583051494,227.32065245091678,162.6825544952434,413.63461305961806,227.42008369962844,162.9215061976869,413.8822865985765,39882100,19016100,16653100
2024-10-15,232.54127502441406,164.73353576660156,414.84326171875,236.16090332060597,166.94377462807307,418.54847842558434,231.0695468532438,163.90717815283185,411.39566540112634,232.30261271123658,165.06207349535208,418.2512520382671,64751400,20247200,18900200
2024-10-16,230.48284912109375,164.43482971191406,412.2476501464844,230.8209426799016,165.07201903329403,412.48540707078536,228.55370384388218,163.0210663798458,406.660150790306,230.30386376880503,163.8075910141305,411.3065088320687,34082200,16406000,15508900
2024-10-17,230.85079956054688,162.21463012695312,412.84210205078125,232.54129789168553,165.63952884881675,418.5683135090887,229.22993194101554,162.04537835418347,411.722612729939,232.12363500920497,165.0023394488277,418.429601804324,32993800,21453400,14820000
2024-10-18,233.68482971191406,162.70248413085938,414.2686767578125,234.8582185948981,163.98682874694387,415.74480139281076,232.7003647541102,162.36398058545478,412.3863638860618,234.8582185948981,162.47349822564962,413.25817959093666,46431500,19757700,17145300
2024-10-21,235.1565399169922,163.34963989257812,414.8829345703125,235.52447953691794,163.77774463817317,415.06125227829034,233.13790198735873,161.90599412379152,409.89974372900497,233.13790198735873,162.234547045473,412.2476842514802,36254500,20946500,14206100
2024-10-22,234.5400390625,164.41493225097656,423.5317077636719,234.89802497361626,165.0421710211609,426.57311612841215,231.29828871484364,162.26441234616763,414.1498320229674,232.5810627118631,162.26441234616763,414.595626294547,38846600,16568100,25482200
2024-10-23,229.46856689453125,162.06529235839844,420.6487731933594,233.82405947286142,165.09195335667494,427.06845240983137,226.4853561254601,161.21901831548328,418.59802889539156,232.76999409553275,164.0365946612512,426.8504984713963,52287000,18280500,19654400
2024-10-24,229.27964782714844,162.00555419921875,420.7775573730469,229.52824872985036,162.61287650871054,422.01592511987707,227.13173238618916,160.3030555310391,418.4692229621463,228.69293816499177,162.11507183508752,421.3719497046553,31109500,22412500,13581600
2024-10-25,230.11492919921875,164.5443572998047,424.16571044921875,231.91479719738325,164.86294438388538,428.4950392124222,228.28523030841902,162.70247397291948,422.6004269353124,228.45427709115,162.95137630402328,422.78866124967664,38802300,19828900,16899100
2024-10-28,232.09378051757812,165.98800659179688,422.6202087402344,233.41633904858514,168.0090925340481,427.9204284257387,231.24854661133642,163.23016419694298,422.332898974784,232.01424158684446,168.0090925340481,427.64303527641664,36087100,32138600,14882400
2024-10-29,232.36227416992188,168.93499755859375,427.9303894042969,233.01858415019296,169.63193629969666,429.13903758740884,231.0198384903425,166.35637283025375,421.83759563654417,231.79547204033784,166.99356224559247,424.017135059726,35417200,42169000,17644100
2024-10-30,228.812255859375,173.69400024414062,428.50494384765625,232.1633908639167,181.22080390832798,434.41938919264413,228.26533088908346,173.29574742034202,428.07895261488494,231.30820323038637,179.88667593834245,433.3692558016521,47070900,68890800,29749100
2024-10-31,224.64572143554688,170.35870361328125,402.568603515625,228.54378173572667,176.0436392565969,412.2873114234298,224.10873499320775,170.24918598538505,402.5190506643278,228.05651850818114,172.36983860201502,411.4947379049696,64370100,44769000,53971000
2024-11-01,221.66250610351562,170.5379180908203,406.5511474609375,224.08885327131992,171.56340969304173,411.6334132123408,219.03728125399175,168.13851111414587,403.7078601300334,219.73336072670745,169.32328866587017,405.2038179490663,65276700,31796500,24230400
2024-11-04,220.7675323486328,168.49693298339844,404.658935546875,221.5431659237015,169.98038120201446,406.6007179042562,218.48041626355018,167.27232253666486,401.79584509345045,219.7532516264011,169.18389067835992,405.9864621175824,44944500,21492700,19672300
2024-11-05,222.199462890625,168.99473571777344,407.6310119628906,222.69666464924057,169.78126041606683,411.03900230330345,219.90239319356397,168.09867819204692,404.2824608535884,220.558703156551,168.6860840596654,404.56977062634746,28111300,18242100,17626000
2024-11-06,221.47357177734375,175.73500061035156,416.2698669433594,224.80482991830564,176.16312052987965,416.5373737173725,219.95213547791562,172.7382219408271,406.6997576825849,221.36418677402693,173.03690778369432,408.5821007827268,54561100,33695500,26681800
2024-11-07,226.2069091796875,179.9563751220703,421.4710388183594,226.60467969295215,180.2849280033995,422.8778379270892,223.31320645932942,176.41200856003462,415.9726979378319,223.37286824297072,176.63104381425407,417.3596638124742,42137700,25352900,19901800
