star_id,hip,hd,hr,gl,bf,star_name,ra,dec,distance_pc,pmra,pmdec,rv,apparent_magnitude,absolute_magnitude,spectral_class,color_index,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,luminosity,variability_type,var_min,var_max,name,temperature,mass,radius,stellar_age,metallicity,rotation_period,period,brightness,magnitude,habitability_index,cluster,anomaly_score,is_anomaly,embedding_x,embedding_y,flux,dataset_source,record_type
828,830.0,568.0,,,,830.0,0.168857,-15.177119,171.2329,10.55,-35.32,0.0,9.37,3.202,F,0.409,165.099037,7.30322,-44.82942,-8.06e-06,8.41e-06,-2.83e-05,0.0442065485436288,-0.2648906923166712,5.11478433e-08,-1.71236191e-07,,,Cet,1,827,,4.562469770768502,,,,830.0,6832.676693833706,1.5429180408682823,1.5274722610473834,3.38176057790821,-0.05,19.321454347432173,19.321454347432173,4.562469770768502,9.37,0.466,1,0.2758647843861986,0,-0.6109018529797956,-0.6316068927790414,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
829,829.0,626.0,,,,829.0,0.168888,-78.300717,276.2431,8.12,-23.32,0.0,6.97,-0.236,K,1.377,55.960458,2.475975,-270.504245,-3.103e-05,9.51e-06,-6.33e-06,0.04421488546012,-1.3666053162623124,3.93668709e-08,-1.1305855e-07,,,Hyi,1,828,,108.243044760913,,,,829.0,3988.409772371966,3.812915167274949,21.83511741601879,0.35225498097331875,0.1,12.290871276361429,12.290871276361429,108.243044760913,6.97,0.057,0,0.23082461822039152,0,0.18681717337424336,1.3810321325335373,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
830,831.0,577.0,,,,831.0,0.169259,-49.143374,155.521,82.16,-25.58,0.0,8.56,2.601,F,0.524,101.637053,4.506867,-117.628138,-1.732e-05,6.124e-05,-1.262e-05,0.0443118823255495,-0.8577136841342162,3.983229199e-07,-1.24015339e-07,,,Phe,1,829,,7.935969681957695,,,,831.0,6282.006031517798,1.8072930205561812,2.3831884034101183,2.277343655514504,-0.05,17.85241426150956,17.85241426150956,7.935969681957695,8.56,0.581,1,0.28407487348453536,0,-0.48296364259290303,-0.4567531897308803,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
831,832.0,576.0,,,,832.0,0.169487,-33.281048,100000.0,18.32,-42.66,0.0,9.34,-10.66,G,0.815,83516.608559,3708.212249,-54874.63218,-0.011731,0.00836891,-0.01728857,0.0443716001563299,-0.580863863688265,8.88178663e-08,-2.06821516e-07,,,Scl,1,830,,1599558.0286146712,,,,832.0,5235.858777497887,59.23405013227537,1540.207474576054,0.01,0.0,3.1183548045109815,3.1183548045109815,1599558.0286146712,9.34,0.556,2,0.04083300346116614,0,3.3780476365307903,-0.26010074303321795,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
832,833.0,575.0,,,,833.0,0.169558,-19.983579,206.6116,18.92,-9.67,0.0,9.47,2.894,F,0.526,193.980367,8.616469,-70.609681,-4.15e-06,1.878e-05,-9.1e-06,0.0443900536090481,-0.3487792432129675,9.17267484e-08,-4.6881482e-08,,,Cet,1,831,,6.058986711389652,,,,833.0,6273.272881143872,1.6731807414391786,2.088174155463109,2.76148607207529,-0.05,18.554096589882608,18.554096589882608,6.058986711389652,9.47,0.606,1,0.28513073818403534,0,-0.5291164336059665,-0.43608451079281646,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
833,834.0,553.0,,,,834.0,0.16958,64.646715,187.6173,-30.17,-4.08,0.0,8.11,1.744,K,1.032,80.258288,3.565348,169.546886,4.57e-06,-2.726e-05,-1.59e-06,0.044395950152485,1.1282980259215176,-1.462682874e-07,-1.9780398e-08,,,Cas,1,832,,17.474308552673232,V741,8.331,8.081,834.0,4667.197706522497,2.264495325744487,6.406822296267846,1.29589981710496,0.1,15.948708759144699,15.948708759144699,17.474308552673232,8.11,0.267,0,0.25784875230068055,0,-0.1285604875088291,1.2142579097668893,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
834,835.0,573.0,,,,835.0,0.170285,25.526753,411.5226,0.42,0.09,0.0,8.91,0.838,F,0.356,370.982522,16.549597,177.338461,-1.1e-07,8.3e-07,1.6e-07,0.0445806228169027,0.445525890817905,2.0362175e-09,4.36332e-10,,,Peg,1,833,,40.25316189742118,,,,835.0,7123.56035660557,2.8741821356163633,4.174080863686903,0.7140264267787866,-0.05,14.156441507885885,14.156441507885885,40.25316189742118,8.91,0.17,1,0.24659291012889223,0,-0.27285852560372376,-0.8720911344940546,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
835,836.0,554.0,,,,836.0,0.170584,60.026047,100000.0,2.13,-0.9,0.0,7.83,-12.17,K,1.311,49910.81252,2230.437886,86625.261561,0.00033147,0.00104841,-0.00021798,0.0446586673571497,1.0476521538209236,1.03265314e-08,-4.363323e-09,,,Cas,1,834,,6426877.173170194,,,,836.0,4101.868539521587,88.13387335361791,5030.273514033897,0.01,0.0,2.5564647755317944,2.5564647755317944,6426877.173170194,7.83,0.078,2,-0.05967745053931239,1,6.9896563848529185,0.08171814376048829,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
836,837.0,232120.0,,,,837.0,0.171197,50.884898,483.0918,48.26,6.1,0.0,8.95,0.53,K,1.104,304.467044,13.655469,374.821337,-1.614e-05,0.00011241,9.01e-06,0.0448191642469695,0.8881090117692976,2.339710822e-07,2.9573634e-08,,,Cas,1,835,,53.45643593969714,,,,837.0,4506.152751227316,3.1168383992681377,12.021073595266284,0.583061392791724,0.1,13.594213892146568,13.594213892146568,53.45643593969714,8.95,0.198,0,0.25821670523185236,0,0.0520775475272957,1.2163018654774322,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
837,838.0,567.0,,,,838.0,0.171239,52.255137,497.5124,7.42,-2.57,0.0,7.2,-1.284,B,-0.053,304.244434,13.648553,393.405172,4.09e-06,1.81e-05,-3.79e-06,0.0448302287652821,0.9120241849775288,3.59731751e-08,-1.2459711e-08,,,Cas,1,836,,284.1842468063589,,,,838.0,10838.442605005413,5.023756387968777,4.790946384901669,0.17677814461657795,-0.2,10.707718763670025,10.707718763670025,284.1842468063589,7.2,0.0,5,0.0851886824962661,0,-0.33796840372164005,-3.486962511887239,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
838,839.0,624.0,,,,839.0,0.171641,-70.836895,181.1594,11.72,-4.47,0.0,9.37,3.08,F,0.411,59.407076,2.67134,-171.120985,-4.17e-06,1.012e-05,-1.29e-06,0.0449354001764294,-1.2363370446227462,5.68201634e-08,-2.1671171e-08,,,Tuc,1,837,,5.105049999754061,,,,839.0,6822.203449258035,1.5932565562813277,1.6207116045366858,3.1209421188001767,-0.05,19.013776497279302,19.013776497279302,5.105049999754061,9.37,0.437,1,0.2765993675565617,0,-0.5901514995322923,-0.6351528696163224,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
839,840.0,587.0,29.0,,,840.0,0.171908,-5.248588,58.309,34.98,-29.01,24.0,5.84,2.011,K,0.973,58.00594,2.612349,-5.333956,2.322e-05,1.094e-05,-1.041e-05,0.0450054708934727,-0.09160513463892,1.695878255e-07,-1.40644448e-07,,,Psc,1,838,,13.66469680740465,,,,840.0,4808.5134012449425,2.1108488822801537,5.337445008132154,1.5447462260094371,0.1,16.51895881068132,16.51895881068132,13.66469680740465,5.84,0.336,0,0.25952230546829436,0,-0.17620198516447746,1.1743344917411331,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
840,841.0,571.0,27.0,,22    And,22    And,0.172012,46.072272,377.3585,4.51,0.21,-5.0,5.01,-2.874,F,0.405,261.527194,11.785276,271.779391,-4.19e-06,8.07e-06,-3.42e-06,0.0450327403195986,0.8041128329084449,2.1865097e-08,1.018108e-09,,22.0,And,1,839,,1229.1361730601686,,,,22    And,6853.728300608523,7.633836553848284,24.917318714530904,0.06210732969352288,-0.05,8.686399776558332,8.686399776558332,1229.1361730601686,5.01,0.283,1,0.09587616533697396,0,0.23170669203151206,-0.9192965504815446,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
841,842.0,606.0,,,,842.0,0.17238,-22.769172,227.7904,-8.67,5.34,0.0,9.81,3.022,F,0.437,209.825193,9.475626,-88.15933,2.71e-06,-9.46e-06,5.44e-06,0.0451289922082215,-0.3973970114708124,-4.20333461e-08,2.588905e-08,,,Cet,1,840,,5.38517721997528,,,,842.0,6689.152681342666,1.6177607177003928,1.731461571523166,3.004099311160309,-0.05,18.869226552815434,18.869226552815434,5.38517721997528,9.81,0.469,1,0.28106188549011085,0,-0.5732023598169074,-0.5877157427271229,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
842,843.0,585.0,,,,843.0,0.172452,18.650378,274.7253,14.19,5.67,-19.5,9.27,2.076,K,1.12,260.033407,11.747928,87.85504,-2.214e-05,1.792e-05,7.8e-07,0.0451477989567861,0.3255104985281812,6.87950613e-08,2.7488935e-08,,,Peg,1,841,,12.870635762533324,,,,843.0,4471.937939664698,2.0750500266576197,5.989127231399766,1.6122358405154558,0.1,16.660842389163335,16.660842389163335,12.870635762533324,9.27,0.185,0,0.25230562690535513,0,-0.16674271326060366,1.306898085678488,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
843,844.0,621.0,,,,844.0,0.172592,-48.143583,142.8571,-4.72,-1.03,0.0,9.5,3.725,F,0.423,95.226421,4.305682,-106.40273,-3.8e-07,-3.29e-06,-4.8e-07,0.0451845357719499,-0.840264042693825,-2.28832057e-08,-4.99358e-09,,,Phe,1,842,,2.818382931264453,,9.53,9.43,844.0,6760.088351010322,1.3445328842997608,1.2264513653384903,4.770582696143931,-0.05,20.697863925486637,20.697863925486637,2.818382931264453,9.5,0.6,1,0.26792064550628075,0,-0.6961803902726319,-0.5700835865295056,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
844,845.0,620.0,,,,845.0,0.172999,-43.522923,171.2329,44.95,-1.11,0.0,9.32,3.152,F,0.511,124.033464,5.621547,-117.918634,-2.32e-06,3.725e-05,-6.7e-07,0.0452911038328073,-0.7596183060875212,2.179237494e-07,-5.381431e-09,,,Phe,1,843,,4.7774923465909405,,,,845.0,6339.41737988136,1.5633533293415518,1.8157513791486524,3.2723303690001915,-0.05,19.1947592910122,19.1947592910122,4.7774923465909405,9.32,0.626,1,0.28141627948256637,0,-0.5749937407876475,-0.44567377742588377,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
845,846.0,603.0,,,,846.0,0.173076,-13.983955,79.4281,180.98,71.53,0.0,8.92,4.42,F,0.578,76.995017,3.491139,-19.193813,3.49e-06,6.992e-05,2.673e-05,0.0453111343882418,-0.2440660516117812,8.774157991e-07,3.46787225e-07,,,Cet,1,844,,1.4859356422870067,,,,846.0,6055.04114452875,1.1198061727483606,1.1099946304234094,7.536034138227308,0.0,22.679830951763076,22.679830951763076,1.4859356422870067,8.92,0.952,1,0.2664023179600394,0,-0.7390757145591769,0.11486211356477442,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
846,847.0,602.0,,,,847.0,0.173069,-11.785853,103.4126,24.05,-8.04,0.0,8.38,3.307,F,0.508,101.128546,4.585197,-21.122474,-1.37e-06,1.201e-05,-3.95e-06,0.045309234229789,-0.2057019430664162,1.165976902e-07,-3.8979019e-08,,,Cet,1,845,,4.141903726221008,,,,847.0,6352.827420303602,1.5008692407700157,1.6835303882545205,3.623621744920131,-0.05,19.590242551852942,19.590242551852942,4.141903726221008,8.38,0.659,1,0.2853144541329679,0,-0.6016014583770785,-0.4411063897478159,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
847,848.0,583.0,,,,848.0,0.173373,58.48948,106.2699,-98.55,-10.44,0.0,7.74,2.608,F,0.473,55.485312,2.519944,90.599788,6.88e-06,-5.051e-05,-2.81e-06,0.0453890393910308,1.020834002122705,-4.777838822e-07,-5.0614548e-08,,,Cas,1,846,,7.884969177453771,,,,848.0,6513.933703222605,1.8039669281667507,2.209369766539995,2.287855396220194,-0.1,17.868864517150346,17.868864517150346,7.884969177453771,7.74,0.475,1,0.2650093266630013,0,-0.5414649403943597,-0.91170721705888,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
848,849.0,600.0,,,,849.0,0.173593,-6.03972,325.7329,18.39,-7.54,0.0,8.6,1.036,K,1.042,323.590361,14.71622,-34.272929,-2.57e-06,2.895e-05,-1.184e-05,0.0454466141258137,-0.1054130058558212,8.91572359e-08,-3.6554951e-08,,,Psc,1,847,,33.54285308326896,,,,849.0,4644.108498501637,2.7282597397397073,8.965001367406087,0.8133654382252155,0.1,14.530092684028293,14.530092684028293,33.54285308326896,8.6,0.256,0,0.26042594282637604,0,-0.025866603945267456,1.1873312227590906,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
849,850.0,619.0,,,,850.0,0.173797,-30.479083,100000.0,4.11,-9.27,0.0,9.49,-10.51,K,1.232,86092.245536,3919.904268,-50722.377794,-0.00236764,0.00188667,-0.00387285,0.0454999913511198,-0.531960356244495,1.99258423e-08,-4.4942228e-08,,,Scl,1,848,,1393156.8029453035,,,,850.0,4246.882838081114,56.94145646054485,2184.814226747458,0.01,0.1,3.1805113958078692,3.1805113958078692,1393156.8029453035,9.49,0.112,2,0.06093411195801246,0,3.800703078717496,0.9022466301376365,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
850,851.0,604.0,,,,851.0,0.173979,-14.452334,158.2278,70.12,-51.75,0.0,8.35,2.354,F,0.528,153.061869,6.976439,-39.489622,-1.235e-05,5.328e-05,-3.844e-05,0.045547590574337,-0.2522408142969412,3.399513528e-07,-2.50891079e-07,,,Cet,1,849,,9.963226419544174,,,,851.0,6264.565874307395,1.9286665257333981,2.685178210080871,1.9357851006477844,-0.05,17.281549127527462,17.281549127527462,9.963226419544174,8.35,0.583,1,0.2806878459986037,0,-0.44363238010092815,-0.4642133818970824,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
851,852.0,598.0,,,,852.0,0.1741,28.652881,364.9635,-5.04,-16.73,-9.8,7.11,-0.701,K,1.528,319.937665,14.592597,175.000683,5.8e-06,-8.66e-06,-3.078e-05,0.0455791921971668,0.50008711729338,-2.44346095e-08,-8.1109328e-08,,,Peg,1,850,,166.1116147600014,NO,7.204,7.034,852.0,3751.871658328453,4.309233228186265,30.567444140417052,0.25941793621188136,0.2,11.561421685419916,11.561421685419916,166.1116147600014,7.11,0.028,0,0.1411449219303046,0,0.35325174366229195,2.1854614448635727,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
852,853.0,635.0,,,,853.0,0.174292,-73.649427,327.8689,16.06,10.97,0.0,9.87,2.291,F,0.503,92.203541,4.210289,-314.608957,1.555e-05,2.626e-05,4.91e-06,0.0456295472844245,-1.285424985639475,7.78610771e-08,5.318406e-08,,,Tuc,1,851,,10.558445924300798,,9.926,9.816,853.0,6375.314140191938,1.9609076592102614,2.6690204200993435,1.8571934480406185,-0.05,17.13888916580919,17.13888916580919,10.558445924300798,9.87,0.531,1,0.28026433462085293,0,-0.44020753489238573,-0.5102032079742086,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
853,854.0,,,,,854.0,0.174561,13.59496,194.1748,-12.09,-8.63,0.0,8.98,2.539,F,0.471,188.537297,8.622171,45.64207,2.43e-06,-1.128e-05,-7.9e-06,0.0457000881277276,0.237276807905075,-5.8613974e-08,-4.183942e-08,,,Peg,1,852,,8.402335139076914,,,,854.0,6523.407364544044,1.8370216967505026,2.2740817654918715,2.186322809485458,0.0,17.70737149954809,17.70737149954809,8.402335139076914,8.98,0.465,1,0.2676227575088758,0,-0.44241269629318636,-0.18639302280538986,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
854,855.0,596.0,,,,855.0,0.174721,51.912346,448.4305,-7.91,-17.48,0.0,7.75,-0.508,K,1.487,276.33232,12.648748,352.945281,3.066e-05,-1.581e-05,-2.344e-05,0.0457419624483313,0.9060413644774788,-3.83487621e-08,-8.4745431e-08,,,Cas,1,853,,139.05928754654445,,,,855.0,3813.165305284706,4.095838812961344,27.075956599037728,0.29453903333068854,0.1,11.85877456298,11.85877456298,139.05928754654445,7.75,0.034,0,0.2144793323296048,0,0.23446944854964677,1.436893943662138,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
855,856.0,615.0,,,,856.0,0.174882,15.23177,77.8816,-68.53,-65.05,-4.0,8.24,3.783,F,0.491,75.066915,3.439253,20.461374,3.69e-06,-2.573e-05,-2.477e-05,0.0457839098753662,0.2658445445011337,-3.322428153e-07,-3.15371299e-07,,,Peg,1,854,,2.6717757271179456,,,,856.0,6429.990488239978,1.3241672947106187,1.319879896545212,4.956131913583192,-0.05,20.856422363087425,20.856422363087425,2.6717757271179456,8.24,0.747,1,0.274840929645305,0,-0.6879367963141335,-0.43970183429588783,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
856,857.0,584.0,28.0,,,857.0,0.174909,57.165494,179.5332,20.1,-1.19,2.0,6.74,0.469,B,-0.074,97.24344,4.456056,150.85103,1.18e-06,1.757e-05,1.16e-06,0.0457909656660606,0.9977260975187824,9.74475498e-08,-5.769282e-09,,,Cas,1,855,,56.545754068762086,,,,857.0,11153.306863626529,3.167274573170674,2.0181236534550746,0.5601259768008633,-0.2,13.485541336005081,13.485541336005081,56.545754068762086,6.74,0.038,5,0.12064992359617943,0,-0.5821474982231927,-3.533243575120269,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
857,858.0,613.0,,,,858.0,0.175667,33.130884,305.8104,-25.63,-0.52,-13.7,6.83,-0.597,K,1.429,255.822162,11.773394,167.141659,-9.55e-06,-3.848e-05,-8.3e-06,0.0459895507447196,0.5782430159409787,-1.242577463e-07,-2.521031e-09,,,And,1,856,,150.93848966549518,,,,858.0,3903.520944366081,4.192897886065806,26.917954034500166,0.2777885147359011,0.1,11.720714812506138,11.720714812506138,150.93848966549518,6.83,0.045,0,0.2162667952958579,0,0.24067756899776288,1.398533470355307,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
858,859.0,595.0,,,,859.0,0.176177,52.316709,163.9344,-0.36,-19.2,0.0,7.7,1.627,A,0.144,100.105914,4.620454,129.737986,1.208e-05,2.7e-07,-9.33e-06,0.046122938728369,0.9130988315130224,-1.7453292e-09,-9.3084226e-08,,,Cas,1,857,,19.462561593612413,,,,859.0,8623.378606264407,2.3353009561713463,1.9806154701208194,1.1998939322241062,-0.1,15.70506771026437,15.70506771026437,19.462561593612413,7.7,0.045,5,0.23474029543943647,0,-0.5121237517559214,-1.7741078507318855,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
859,860.0,593.0,,,,860.0,0.176293,59.673407,549.4505,7.17,-3.15,-3.0,6.7,-2.0,B,-0.017,277.137659,12.800043,474.264377,4.81e-06,1.934e-05,-6.88e-06,0.0461534911599828,1.0414974223732374,3.47611409e-08,-1.527163e-08,,,Cas,1,858,,549.5408738576248,,,,860.0,10342.36509213163,6.065367821202511,7.316701641571836,0.11037155032027571,-0.2,9.745018552987554,9.745018552987554,549.5408738576248,6.7,0.0,5,0.040744219577112495,0,-0.21852709004179022,-3.3243229216369987,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
860,861.0,647.0,,,,861.0,0.176851,-41.118642,288.1844,-16.12,-24.33,0.0,8.67,1.372,K,1.037,216.870913,10.048129,-189.515938,-2.129e-05,-2.353e-05,-2.561e-05,0.0462994171703035,-0.71765568410772,-7.81519653e-08,-1.17955168e-07,,,Phe,1,859,,24.615009062337663,,,,861.0,4655.6229367768665,2.4973862385983825,7.641867031801495,1.0145786386971207,0.1,15.18687381787105,15.18687381787105,24.615009062337663,8.67,0.262,0,0.2560651062930798,0,-0.07403906328809744,1.1995461712577038,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
861,862.0,648.0,,,,862.0,0.177097,-49.281497,66.6667,15.68,-42.51,0.0,9.94,5.82,G,,43.442834,2.015634,-50.528272,-1.064e-05,4.58e-06,-8.96e-06,0.0463637861643697,-0.8601243833250812,7.60187851e-08,-2.06094295e-07,,,Phe,1,860,,0.4092606597300106,,10.009,9.879,862.0,5774.772144722433,0.7747165917335165,0.6404502052078543,15.0,0.0,27.267154136439938,27.267154136439938,0.4092606597300106,9.94,0.932,1,0.23498392815068897,0,-1.011057476889759,0.3332266524556348,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
862,863.0,660.0,,,,863.0,0.177182,-63.634331,155.2795,62.11,-9.78,0.0,8.73,2.774,F,0.563,68.885191,3.197833,-139.127019,-8.76e-06,4.64e-05,-3.27e-06,0.0463860397805486,-1.1106285918792986,3.01117777e-07,-4.7414777e-08,,,Tuc,1,861,,6.767059576741909,,,,863.0,6116.299236564012,1.7268600516366337,2.321547774171225,2.5518617533260346,-0.05,18.263443704307047,18.263443704307047,6.767059576741909,8.73,0.649,1,0.28269535276604546,0,-0.5010494778275446,-0.38308854970603773,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
863,864.0,,,,,864.0,0.177257,16.844023,100000.0,49.08,-22.78,0.0,9.63,-10.37,K,1.462,95606.677204,4439.889041,28976.726167,0.00209283,0.02391542,-0.01056931,0.0464056770323511,0.293983657645135,2.379465544e-07,-1.10440556e-07,,,Peg,1,862,,1224616.1992650488,NP,9.725,9.475,864.0,3851.572659250608,54.881828384093765,2490.456065520955,0.01,0.2,3.2396415173778754,3.2396415173778754,1224616.1992650488,9.63,0.039,2,0.00914890759946918,0,4.00340011417353,1.8175182563995267,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
864,865.0,661.0,32.0,,,865.0,0.177328,-73.224389,70.4225,121.5,18.57,-14.0,6.66,2.421,F,0.372,20.303695,0.943521,-67.42537,1e-08,4.152e-05,1.554e-05,0.0464243291754414,-1.278006683238375,5.890486219e-07,9.00299e-08,,,Tuc,1,863,,9.36698877952116,,,,865.0,7032.940844078744,1.8949597947435484,2.0657660994247844,2.0230191786782723,-0.05,17.434570046219427,17.434570046219427,9.36698877952116,6.66,0.235,1,0.2742872368067461,0,-0.4970524920527906,-0.754909093649931,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
865,866.0,612.0,,,,866.0,0.177431,56.056125,185.5288,5.33,-4.42,0.0,8.29,1.948,A,0.077,103.483924,4.81044,153.9119,3.07e-06,4.94e-06,-2.22e-06,0.0464512831049802,0.978363954498315,2.58405692e-08,-2.1428764e-08,,,Cas,1,864,,14.48104823051372,,,,866.0,9256.197872384579,2.146135521859903,1.4828247110036115,1.4820305047653086,-0.1,16.382594066168704,16.382594066168704,14.48104823051372,8.29,0.188,5,0.22119104335176193,0,-0.5943674761421156,-1.9996435972666957,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
866,867.0,631.0,,,,867.0,0.177535,12.820231,65.7462,38.98,-16.72,0.0,8.47,4.381,F,0.574,64.037985,2.978545,14.588608,6e-07,1.247e-05,-5.2e-06,0.0464786255782609,0.2237552357175887,1.889803727e-07,-8.1060847e-08,,,Psc,1,865,,1.5402811480716134,,,,867.0,6071.247254879856,1.1313578641195632,1.1240852128667866,7.34513868157115,0.0,22.563748051285675,22.563748051285675,1.5402811480716134,8.47,0.945,1,0.2688734541298543,0,-0.7326120741589918,0.10583125180100361,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
867,868.0,632.0,,,,868.0,0.177575,2.300681,340.1361,0.04,3.36,0.0,8.16,0.502,K,1.165,339.494729,15.794156,13.65431,-2.3e-07,6e-08,5.54e-06,0.0464890146968478,0.0401544565352162,1.939255e-10,1.6289739e-08,,,Psc,1,866,,54.852951394120325,,,,868.0,4378.568915084787,3.1398889303090494,12.897059277394984,0.572419323027642,0.1,13.544223100316914,13.544223100316914,54.852951394120325,8.16,0.152,0,0.25824940249276346,0,0.06342401925331838,1.2639457621984795,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
868,869.0,,,,,869.0,0.177974,13.223001,126.2626,95.83,3.92,0.0,8.97,3.464,F,0.497,122.781621,5.724979,28.881519,-3.28e-06,5.857e-05,2.34e-06,0.0465934722233131,0.23078489829109,4.645969501e-07,1.9004696e-08,,,Peg,1,867,,3.5842640804371437,,,,869.0,6402.526225409089,1.4401243711755702,1.5418862760167187,4.0179081084894,-0.05,19.9991363672236,19.9991363672236,3.5842640804371437,8.97,0.683,1,0.28313315643205383,0,-0.6309902039651502,-0.4501342019429236,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
869,870.0,633.0,,,,870.0,0.177979,2.055542,56.243,-12.6,18.0,0.0,7.51,3.76,F,0.503,56.145806,2.617994,2.01734,-2e-08,-3.44e-06,4.9e-06,0.0465947344929171,0.0358759715815425,-6.10865238e-08,8.7266462e-08,,,Psc,1,868,,2.7289777828080406,,,,870.0,6375.314140191938,1.3322061327230146,1.3569126663738835,4.881703842059909,-0.05,20.79340092457744,20.79340092457744,2.7289777828080406,7.51,0.762,1,0.2755046327578469,0,-0.680821254191279,-0.42028562902674144,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
870,871.0,232121.0,,,,871.0,0.178352,54.891493,236.4066,-1.9,-0.81,-6.5,8.97,2.102,G,0.674,135.815534,6.346167,193.39576,-2.96e-06,-2.32e-06,-5.97e-06,0.0466924653997256,0.9580372786388376,-9.2114599e-09,-3.92699e-09,,,Cas,1,869,,12.566085200763313,SX,9.578,8.868,871.0,5692.1283528279655,2.060901061149095,3.6526302038312086,1.6400502051537162,-0.2,16.717936460442814,16.717936460442814,12.566085200763313,8.97,0.696,1,0.176481063383519,0,-0.5062775457647449,-1.35823480612654,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
871,872.0,659.0,,,,872.0,0.178462,-54.400334,181.1594,5.33,17.04,0.0,8.55,2.26,G,0.692,105.341111,4.925263,-147.30146,1.194e-05,5.24e-06,8.71e-06,0.0467211801049802,-0.9494649361428038,2.58405692e-08,8.2612251e-08,,,Phe,1,870,,10.864256236170656,,,,872.0,5629.193860258677,1.9769696401118608,3.4726631964850956,1.8197008586099832,0.0,17.069124327679898,17.069124327679898,10.864256236170656,8.55,0.688,1,0.2695080851050002,0,-0.3490956158082544,0.14050874358355914,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
872,873.0,645.0,31.0,,,873.0,0.178565,-12.579897,75.0188,149.39,-38.22,6.0,5.84,1.464,K,1.0,73.137904,3.421562,-16.339167,4.2e-07,5.441e-05,-1.49e-05,0.046748099302627,-0.219560616338145,7.242631574e-07,-1.85295788e-07,,,Cet,1,871,,22.615177461083626,,,,873.0,4742.7381778526815,2.437650444591302,7.05824574034338,1.077882518846483,0.1,15.371828391389501,15.371828391389501,22.615177461083626,5.84,0.303,0,0.25416472707555965,0,-0.09223529702343865,1.170809131526702,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
873,874.0,628.0,,,,874.0,0.179206,58.018308,432.9004,6.38,-3.61,0.0,7.85,-0.332,A,0.099,229.032648,10.753228,367.193642,5.79e-06,1.368e-05,-4.01e-06,0.0469159376472371,1.0126104938594862,3.09311128e-08,-1.7501773e-08,,,Cas,1,872,,118.24968703831048,,,,874.0,9037.315843965765,3.9104665151460414,4.445044915629773,0.330695717941235,-0.2,12.136597690792827,12.136597690792827,118.24968703831048,7.85,0.0,5,0.1351482708864551,0,-0.3585351230313477,-2.7576938040485244,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
