star_name,name,temperature,mass,radius,luminosity,stellar_age,rotation_period,metallicity,ra,dec,color_index
Star_145,Star_145,6189.824191372635,0.8843772694042874,0.9331132249467172,0.5286460747436379,0.22801729254907965,16.129556162358917,-0.10276476025732949,314.750640289349,-28.46717245489353,0.8544086979725917
Star_146,Star_146,6972.734307665965,0.8725269083426004,1.0062510759655383,1.2930247722228843,6.0868275569502,15.406100312230532,0.05113913129897127,299.02419375544486,-11.935020362331592,0.3038923155980425
Star_147,Star_147,3944.573933682877,0.2596441286583226,0.6449967281995412,0.8937880977737229,12.52914020744989,2.727610902725953,-0.2888197695853837,80.87666315103598,62.724919393127635,0.8764199894203428
Star_148,Star_148,3819.3150803735857,0.9732177462826515,0.5621310040068644,1.8065844121340602,6.795516413671178,7.721026247377192,-0.06198338390881399,143.7597288717201,-24.614036698354155,0.7098271957960302
Star_149,Star_149,6582.912348425347,0.8909497369064011,1.8923170399773133,2.0389431929189246,8.840295250220496,4.188472530185332,0.18306485087676674,147.4822329453069,52.908324021333236,0.7919114846480646
Star_150,Star_150,6245.477009849779,1.4163783875313056,0.7126359775760188,4.729115490917479,4.123043767127793,2.699849610002029,0.047091888290530265,352.159440669561,79.37861806339868,0.4563283783893815
Star_151,Star_151,6175.739275518815,2.520552308308192,0.6726319760923951,1.4159205768852656,10.084488778170638,6.211400287521954,-0.17595938086918064,65.1210844964034,22.177867152241255,0.15167497532984828
Star_152,Star_152,6319.672314245464,1.7564285506342772,0.42258864419695963,1.2158917886040066,10.070687116201885,5.773126390576289,0.0672649212872379,287.69686959772156,43.49291174134,0.8009756194248514
Star_153,Star_153,4779.962917632264,0.8742015309663893,0.7744635374366048,1.1237042352497795,6.824719014738393,51.48925726305277,0.2143829371909854,120.30937710231957,54.91751616740428,0.030979054256163697
Star_154,Star_154,6148.380545741506,0.5750703174922801,0.5890548843798552,0.8090457795611553,12.690578320301857,10.447553751989021,-0.6149823835732434,263.1133244794177,62.107136801395654,0.5547948523272396
Star_155,Star_155,6239.608709948022,3.6207453470716717,1.928622589747725,1.2251831047316635,1.7195977704382286,2.4544580894773453,0.3477222194867693,151.20396154643862,-18.890399185776726,0.9323545599259909
Star_156,Star_156,4728.4728729604485,1.0300519285176417,1.4976943652451031,0.8375780328396517,0.31862487707559484,4.702906851895139,-0.10087642160432159,208.2095147219544,-80.77257734832033,0.7075693207619108
Star_157,Star_157,8598.661766717134,1.006988955506155,0.7593745552965634,1.1063613700472084,10.035040931666538,16.728379298605223,0.12764697997206909,299.7402383974072,-17.662271177386884,1.234502793436944
Star_158,Star_158,6510.749381367681,0.9880099172768895,2.4620007247524938,2.20462741396954,10.512306432006985,39.281521532791984,0.35917407709356836,289.4996033941983,31.27612136113616,0.957532745774532
Star_159,Star_159,4013.044754196027,1.1041130913040578,1.4809832048309883,0.5466614775477343,1.6506732556554335,2.077599935268699,-0.41150210916913976,311.91234607429203,-8.936930559457299,0.4538304835023271
Star_160,Star_160,6784.830412950744,0.9303632237041924,0.878154657466116,1.9816446607823848,3.5260185451660186,1.6422388969467472,-0.21283230072826398,21.462237124077248,44.81336715487174,0.6581940139554316
Star_161,Star_161,4337.977494659018,0.7506385734552425,0.3679669016784088,2.2039893086715368,0.32642548742951294,33.008732256555376,-0.08656460876271144,249.13819909430813,-25.743162695640503,0.6357887892366693
Star_162,Star_162,6980.626905613678,0.7607659908172423,2.500215752214622,0.9316098980951187,3.8836810790692846,10.091478369283337,-0.23512605633732847,50.395455619834635,24.253945398725318,0.17534697099616187
Star_163,Star_163,7537.893368511106,0.9837567329482495,0.5735965601261173,0.27995876923013474,10.073530173550862,3.6890383506167788,0.5204809727510425,149.69468448662795,-56.444435126284574,0.36788032505469404
Star_164,Star_164,4568.976522472434,0.762073412885358,0.5178034759419369,0.6944096684619204,6.781690807492269,11.332823718223523,-0.2570316281480378,197.49182941968786,44.886498596092245,0.48177172790604195
Star_165,Star_165,7245.064193866483,0.700176459057653,1.505354129934797,2.17754202221887,4.590433151870917,0.8970908040575003,-0.16666403384605996,144.98621450885906,8.225274386344651,0.03913384914321907
Star_166,Star_166,6419.171390404747,1.05465649193367,2.653556889659434,0.986372864265294,4.895436904291661,7.409036510480293,0.06131670948089303,187.0602032890827,-53.268410061611895,0.6642480404754929
Star_167,Star_167,7033.090239991735,0.8803034435685438,1.739693811612517,0.5490414500191964,0.1174617717295392,9.604742032892421,-0.3606448578228266,358.7494711675029,-37.45598877039469,0.5752784466040878
Star_168,Star_168,8645.189473980921,2.1212308170397405,1.2530287843807044,0.738698848892454,3.9674268055915434,15.477945065301224,-0.11870421352687915,48.6782329366277,44.74956754472983,0.14813182960652777
Star_169,Star_169,5431.917825995694,0.2656741013629716,1.2685845313548187,1.655945286563956,8.439317767129303,3.283412369535698,0.09523597837505246,243.1641763211132,-3.131777580926276,0.7712638595831995
Star_170,Star_170,4669.395753463766,1.725908236715188,1.406868374806647,1.3882446965914477,12.667108325231007,7.913338307729624,-0.09985812131475329,142.56034789882148,-51.114340729247004,0.8647618234072878
Star_171,Star_171,4465.728355561715,1.864592622479236,1.3546883608877633,0.8664427351886448,11.027084668092304,3.524224102085642,-0.028016057669984502,47.88352760663836,84.10881426665357,0.7181103436594667
Star_172,Star_172,4576.284572551843,0.35462474099938784,1.119046036895638,0.8024428454889309,0.40437504392732576,9.063968102151945,-0.1587996337345113,57.14523481475143,38.72250356703982,0.552779547437309
Star_173,Star_173,5684.3474358788435,0.8425318637127976,1.0425612662829498,0.790527456839269,11.691431800305427,3.6100547632662674,-0.45434109275423007,341.7383182484221,82.28426985716331,0.8274326455255565
Star_174,Star_174,6311.727962224965,0.8305057445309728,0.9752735812796219,0.5749649993695679,10.203259531552275,5.330895997635628,0.09647796340177157,316.65653881623433,-13.121091835138222,0.8540661081430073
Star_175,Star_175,6215.036198995029,0.49472370332166576,0.7396443358538978,2.63590193482531,10.166851994065647,3.3312502506292656,0.5264799214941724,326.5351057494079,-4.481938675490316,0.7422210709159065
Star_176,Star_176,7040.774873554035,0.6777963914117248,0.8938028706543149,0.8241586085207966,6.008145291146072,12.439899312887254,0.005520489235031439,356.95179929785917,71.63193891330344,0.4026163248695718
Star_177,Star_177,5819.502837816861,0.5739069965349702,0.5080462838168829,2.075693080259909,5.234268279113087,14.684035648254165,0.06757923517426487,74.99354040306646,4.508881244169234,0.7329802296533542
Star_178,Star_178,7980.301115735975,2.4016000956191075,0.9614277587148619,2.4912625524653067,4.0076129019481845,6.124539341393915,0.2078168265350579,127.95816145106222,37.31020414302009,1.0086441952476437
Star_179,Star_179,5403.014750143066,1.5965406528373234,0.6733860805583177,1.8202730892824768,0.9474636805113186,7.618583011938705,-0.38079914896400974,240.91885077295203,-44.6088820508046,0.471011282416481
Star_180,Star_180,9880.253749884429,1.8884899613776631,0.6431124241399779,0.7718444895690711,3.0442361890687186,2.3189786885337726,0.5107543974388816,174.16891434983302,-9.589235633524702,1.2793818017397294
Star_181,Star_181,6738.501021647509,1.4345282249005293,1.0746098446156023,1.2740974609719313,3.281186891216518,5.8139411594659,0.0606986389268406,150.62023201620008,-67.77902415413608,0.49231071980438473
Star_182,Star_182,4514.263665375576,0.568629678371968,1.7450808981267778,0.9855875050054317,6.344594199261601,7.098165045624866,0.48955706972673263,128.8120497608135,-52.9235935421469,0.6597221040020409
Star_183,Star_183,4193.661252908331,0.7693108744226609,1.4438694710872098,0.5814553370406657,9.742032845097352,60.13755206697429,-0.21990989865719682,213.7610274996428,-89.8301852518264,0.44825432119809916
Star_184,Star_184,6523.708622864778,1.277221838717192,0.5335512007397755,1.2148438731041205,6.212146786333512,3.0356524581500604,0.5454185767673474,207.2136343104295,-82.93229070324116,0.7169812507760783
Star_185,Star_185,5464.805822011223,0.5427731030675774,0.6731068100142095,0.4929123672995304,0.8461933978683719,23.839450465840194,0.23254664821043486,58.12482026312643,85.91108817184727,0.1273334922094175
Star_186,Star_186,6871.0007411381375,1.4283204094098172,1.456896480887757,2.03930208286209,12.455488432747831,16.403373563588932,0.16591202575570752,169.82634150663807,-46.37633487538279,0.48618746035498367
Star_187,Star_187,6509.856436860317,0.8867761473170921,0.6750321514843339,0.7567136410801694,12.261143716314049,9.248941602183214,0.07020733630594438,199.24983943554597,29.39592771072035,0.3223636398954299
Star_188,Star_188,5690.756631014691,0.8291033993875795,0.914065305374594,1.1282816295767637,10.228945106614468,30.171458277607634,-0.0745585854223348,205.30329794330058,61.03794578393008,0.6906015043676873
Star_189,Star_189,4529.809422897392,1.4268653626331687,1.246102698610834,1.1852725201151735,12.888129930178446,9.951112740020122,0.36015949754216176,75.63858944844665,9.118882662581566,0.9483342126526723
Star_190,Star_190,3527.729162971203,1.2487357702781148,0.6788617489520973,0.8561214909576744,7.123822093123392,10.087805887277533,0.04210796095441409,267.21770121082324,-62.43398998488789,0.8438018561343654
Star_191,Star_191,5130.227571899469,0.8348668040947267,1.0430511358301513,1.4219316738364187,12.51971171826636,7.081625541333299,-0.5901209110761458,9.071674135585068,41.060958720509944,-0.06149780825766764
Star_192,Star_192,7084.598191485208,1.7854400325429831,0.5864838204015321,0.752057726531751,1.075305023956085,19.665289078630185,-0.3351559385121008,127.73946799553856,18.045253817924948,1.262620895878364
Star_193,Star_193,6121.140616195306,0.5824385085707989,0.7861976480185197,1.6867074572418994,4.81728165257169,17.76402575104794,-0.055753725657824126,280.87655347282805,41.625106082527516,0.7385839821862605
Star_194,Star_194,3931.391831932018,1.3606571797950946,1.1364538696585953,0.4459324445078769,3.0074183572872792,4.479261414510431,0.09299969494966644,203.00145157994484,48.55439211427569,0.4170502578520999
Star_195,Star_195,6059.771388776773,1.3452106649226847,0.52877223715934,1.078776736408264,2.6262467853320834,2.5717902309508305,-0.01697654666996875,94.01847570390969,85.57386618325411,0.6971383756972822
Star_196,Star_196,6377.9760695932555,0.8566094176354094,1.192664518396543,3.2006611551052706,1.9163580407155216,6.281541989588026,0.36569123693809896,250.18312296349717,13.241390404807795,0.7028569467508077
Star_197,Star_197,4474.2138456983,1.1771149783217294,0.9921756512588347,0.5487025460583315,8.129135976201358,3.896073100171187,-0.5853305592115874,204.2607398961864,-28.504599715691672,0.44994538491453095
Star_198,Star_198,6030.587658918292,0.5349634842292376,1.2473184185377886,0.6658792159543396,10.179051939140235,7.022928809128664,0.04307638095154805,286.6476994042994,26.723620242042674,0.7093750002026227
Star_199,Star_199,5887.3130776689995,1.5872667464250654,1.0936991362691637,1.3611701167484085,7.560049352522653,19.884698328696395,-0.5453937676161464,264.6090670283364,-77.68067233632729,0.46775831371390786
Star_200,Star_200,4085.5445532540652,0.9116938206731346,1.725740393446234,1.1137682315248953,1.9958189536879047,5.125144275424475,0.22791368864525052,219.63885193304446,71.53151729788554,0.5286914021929932
Star_201,Star_201,6336.681040522425,0.7700025054877399,1.051365505872919,1.2341445519216923,10.563496632141774,7.14020362570217,-0.028337614332600826,175.74396311189304,-68.51141795912457,0.4441162592734747
Star_202,Star_202,6641.176789552352,1.6896216242958229,0.8421794057703027,1.3411296458177002,8.303815722412098,7.740127712950566,0.12588299160723543,47.945565240308426,-30.988289180552716,0.2201986130781042
Star_203,Star_203,7424.576864762916,0.7031592769965406,1.0501352876104963,1.46350300601344,5.107337609038242,14.566796198861136,-0.25916488817692984,94.07988643873816,56.83416851270176,0.6937509410646152
Star_204,Star_204,7380.703078052355,0.4944888638556334,1.2427407361061575,1.9460854729407377,8.796280812415212,1.2244460440888125,0.38383947949732533,150.8758102501507,17.516228099528128,0.8255898309549015
Star_205,Star_205,3733.4959480643633,0.45917926630914474,1.019736262953344,1.2787604293656512,3.4527742322325436,4.547782557584192,0.31251739921765537,215.74774332229993,-19.145606350060426,0.8044650788229116
Star_206,Star_206,4393.262440127316,1.353921201094449,1.016369207630016,0.8652346018845967,4.552979489575316,8.74976597085273,0.1750632909035663,184.93482787750975,-4.7815813124961455,0.8959775757905702
Star_207,Star_207,6572.55290081299,0.5271792390332828,0.7551818671317491,1.4971214345053991,11.935567376402673,19.299190753117824,-0.03885517405903223,103.74642934543061,63.81853077639246,0.7473020630044604
Star_208,Star_208,6570.678926368313,2.4046325138588363,0.7670829253084541,3.1265468756904977,3.8475081231613233,4.98522252829409,0.17395718558853965,2.3271688042957983,-28.799210509219414,0.490182350534929
Star_209,Star_209,6572.571529459072,0.35311386725290206,0.570614111958624,0.9235039078107989,6.162848659237382,1.6466745585575144,-0.21206777039620467,178.64611988429303,66.53694326619083,0.9018991593293566
Star_210,Star_210,11579.09723598208,2.335505098834118,2.013411802508058,0.5572632203077686,11.58282067240859,12.131060618565895,0.2566666977062136,102.82535588240751,-74.13580242419553,0.24274473804741953
Star_211,Star_211,6656.3357660397505,1.1112758099203388,0.6080213429131457,1.9430295944020572,9.229605418451104,4.4446898386044404,0.49484426829717626,264.45898825579263,49.82371869755353,0.379798585246256
Star_212,Star_212,7503.348460270899,0.9527940021484526,0.7579316422623172,0.9303181092429884,0.9024216175246655,2.8527021637633294,0.32118316799375585,8.620655497374056,62.558573949852544,0.36073997857302664
Star_213,Star_213,7231.002645239803,0.7615042364209066,0.7502394128722953,0.2715519733319264,2.0002092711987176,4.484036692809599,-0.21888074094222285,210.5380120700847,-57.27282248927902,0.974016817741793
Star_214,Star_214,6777.086876958697,1.2208752959285758,1.4304223506619036,1.6627169915939841,0.20115652095772696,6.374972095607616,0.10842519518193086,338.9307255021835,-12.53762417300392,0.9328365542420227
Star_215,Star_215,5327.096133039482,0.9813585898310666,0.8887139410759466,0.725280420820085,8.238891093956209,4.5549031510595706,-0.38794246312759434,62.78733616013982,-60.21004056054199,0.7961915711134985
Star_216,Star_216,6938.453830739901,1.7361168797353046,1.6472328658191113,0.947129005729793,5.874987187794397,1.2656010584084239,0.17171709335270272,169.79381667021434,37.188743218959196,0.9715789595635391
Star_217,Star_217,4640.762178193642,1.0587763180431198,0.7638405240968693,1.2204116237320057,1.8321455766393544,15.144735162162615,0.13518102385876166,32.91191705416974,6.362598251098213,0.3862151652764036
Star_218,Star_218,5444.772089889987,1.078046795102815,1.1180629341663642,1.1210881855629438,12.45735016163234,20.489243334093384,-0.5609449018596492,225.24548841408694,24.358202407497785,0.7545785359582942
Star_219,Star_219,5071.954678256345,0.8337629862954666,0.7159543856068389,1.5306172574435237,6.932610438898497,12.443738853406865,-0.34853515317370914,198.19140501464122,-54.632345947881994,0.6124476714850507
Star_220,Star_220,5922.811209079484,0.9719287187204733,2.3585797831949047,0.7700561672286704,3.2204234940562704,2.973832317587752,-0.08494166902313013,146.65158871661964,-51.885744830564484,0.9040646311654742
Star_221,Star_221,9271.987850010262,1.1663752751175465,0.6218605748174248,1.3605152372288585,6.557786067895727,6.289029541267197,-0.09025792414224787,187.69572773054682,-82.53048140821686,0.6154327302343408
Star_222,Star_222,2999.1022111123775,0.4252473853064705,1.1319346903627765,0.8557919285167777,8.86710229228289,7.3506073893442485,-0.3628430806256416,322.76687704884364,-32.027843664768646,0.5345171334769757
Star_223,Star_223,6829.390285561771,0.5096185822256942,1.2885412342865754,1.5578182560100213,1.0834859118589817,11.929752759750631,0.11669361880565521,70.66594883198414,10.754039040061492,0.812272555568297
Star_224,Star_224,3380.9261932155223,1.450099314740391,1.1800061366095274,1.4466065313772738,3.6436792141178067,12.6122982683932,0.07544208268215367,8.123224213925004,64.42828451951918,0.9128507501573698
Star_225,Star_225,5092.10220131585,1.089188277271976,0.928564843725798,0.5704879559897132,10.509854832403517,4.106869095579659,-0.058280739593555786,310.1993584916763,30.046940542562528,0.4494964415459595
Star_226,Star_226,7433.42589545105,0.9121127490760151,0.9493969552520708,1.918587560419856,6.02967682819433,7.890002448054867,-0.22673745004750887,207.76214965964633,-11.628661788044743,0.6316772985942872
Star_227,Star_227,5896.420028643194,1.0092595735706713,1.0176790453411217,0.7250040288789936,7.150845132216604,10.652816568244804,0.31461213792496906,320.63704396626326,81.5616205909448,0.3324678099075042
Star_228,Star_228,4183.38283310604,1.189806694915363,0.9428945744361645,1.6239065207507102,5.683326428502154,23.680640498236045,0.4966221339264886,214.90028042874212,39.464136103649736,-0.09941830524788177
Star_229,Star_229,4727.044436110048,0.7634712274100182,1.470425253011545,1.2465408410690093,0.6663092600947661,12.982538105296001,-0.1450684451539611,291.6579923854929,77.429736515259,0.7101378894241187
Star_230,Star_230,6819.396623402014,0.6776310164561208,2.4210690543945823,3.0129215001064282,2.2381721596800115,13.891058362953004,-0.1836500751464462,154.68241080785327,4.96583518898982,0.8326716068763896
Star_231,Star_231,4704.450052424295,1.1028774494756426,0.8001174784737616,0.874520459254595,5.847487139770393,7.901568644393479,0.14736229962359892,269.94957526377675,-43.397230537234876,0.7286200427260177
Star_232,Star_232,6124.687884372962,0.613125036698594,0.5781504258513024,0.8109165906653139,2.7984925037622688,22.83666403625061,-0.1074088139240959,328.6949280803482,-80.49119645435005,0.0651314846736899
Star_233,Star_233,5868.35775985572,1.2264531401824157,0.9653034034482544,0.9884158553827264,0.7447294697098558,10.255459898281618,-0.041819160198970244,205.96426693999427,40.695273267093086,0.5447451709770577
Star_234,Star_234,4822.599478591274,0.42686315290537774,2.806347273476062,0.8336781438947466,10.983080666268526,3.7103628380887077,0.2218959455174014,65.08265420245664,-68.16546035900386,-0.015504328015324328
Star_235,Star_235,9015.916133987988,1.672932071988121,0.7250825074756483,1.616018068704197,12.757383626217095,22.70751611565292,-0.5728068262521878,96.76714141087135,-35.50047691104591,1.0609103322962554
Star_236,Star_236,6750.878533477016,1.266552625114284,1.9263879524192655,0.37916403213602834,10.331543074557938,12.91413719682997,0.3954906974558008,71.51204768306609,5.844763419101531,0.3241836253645742
Star_237,Star_237,2762.2861200135894,1.1365699001345277,1.9563496741110067,0.5314163642731609,11.113825489990205,5.1839368802451675,0.0218041572988024,88.86852993446385,11.594985800354582,1.026621082837969
Star_238,Star_238,6079.681472154141,1.634513966519953,0.8013677716233026,0.5269330633902655,3.2215049810898853,5.034960223204371,-0.12344794336865406,110.3095617663731,18.104975457684485,0.9337608931052437
Star_239,Star_239,4807.320302847418,2.2996046623616064,1.2555744936094895,1.768593424401016,12.492087984120277,9.367632873561387,-0.026770246266434677,199.84816323114785,-60.07404053705388,0.3798228942391815
Star_240,Star_240,7078.650002194336,1.6606100461012172,1.9181451459032723,2.7909108819877826,2.6403415874492264,10.703254308568406,-0.011271193493844379,211.6769866069798,-21.647267132103224,0.3101645146196765
Star_241,Star_241,4611.218892350949,0.39834488023551834,0.8592880371389343,0.9392538165614412,12.373444553667637,8.652374677903795,-0.5193603910334776,153.53990900707,21.094960881054007,0.7551110649159015
Star_242,Star_242,5627.895337799651,0.5274039669569148,0.9217952570329824,0.9036681886573035,12.933168892160769,9.478697750632277,0.44848146823597074,221.55148073550075,84.56739563408125,0.39670278884507865
Star_243,Star_243,6557.4809184706855,0.7316819976534277,0.7924131528225907,1.0429271196351944,9.281224194124029,28.788209174815492,0.01239768968118554,29.366973220091733,40.97360478594396,0.6807453926474623
Star_244,Star_244,7098.632791255182,1.0131309892050349,0.6663750077046713,2.007975461858678,12.756754140114502,17.41330417451938,0.13290063913421254,31.60376534093759,76.06867627691241,0.5051517227579245
Star_245,Star_245,3999.555389416336,1.2954129313534375,0.7712744380111616,0.5732623116675524,7.447063156415638,8.606420315217552,0.28546493117221294,61.85860572875704,47.19817049655187,0.11565247566031002
Star_246,Star_246,5298.248146238578,0.6956755392533489,0.6128861374531362,1.1537544797960575,3.4480890029715656,15.690390652428508,-0.3063487372680902,186.50789929452412,16.50905440063208,-0.01914040573733766
Star_247,Star_247,5087.582033258565,1.0978825632686962,1.0137267457096955,1.7952038444665965,5.7372469250865095,3.2348445594777613,0.14204156971056853,77.03808433139288,-55.435793555457984,0.7180052745483791
Star_248,Star_248,4820.006151139432,0.6854419500700782,0.7349231872132191,1.350745283488924,7.756936066386339,10.158813359022735,-0.08029232726963807,101.98238525732783,30.003417340652348,0.4815326761008124
Star_249,Star_249,8448.181360421646,0.7365641825726764,1.098026376065395,1.120470817742317,1.0427521501484933,31.42001404345533,0.2540312325649481,144.11262102227786,22.208321872783273,0.48407305492576036
Star_250,Star_250,6407.472566441434,0.4949341535346621,0.5366773202445302,1.8232628223389304,8.128228113562475,6.206289936569942,-0.6381682261054485,292.27180464373674,18.44445068230796,0.8587591517281357
Star_251,Star_251,3908.674068497432,0.6302639222871879,1.1415101661279157,0.1975152710615429,12.7571940942336,3.7505138494113277,-0.0297282900723807,4.990368928629643,-1.8385437621166645,1.0020326829897335
Star_252,Star_252,7176.792920582164,0.5087277372906011,1.3957216378599004,1.5018913167739503,2.5523886822100863,4.385610712100566,-0.18084619673518848,233.77637528518406,5.15818871806961,0.5682365835914572
Star_253,Star_253,8983.23429551895,0.6138917762875286,0.4504562788014924,0.6754032156912123,10.324477000120146,3.0903784839565205,0.12967888519024667,240.79555117464673,-29.800345118741266,0.5478203879270416
Star_254,Star_254,7348.69789082672,1.6935398062331297,1.1613958816634093,0.3334108591987373,11.81189443975709,3.9439804250199533,0.14101325621046068,287.51608092838916,3.4762846756145716,0.8000429099341652
Star_255,Star_255,3520.94505106898,0.6220719955827552,1.6340598063956273,1.3589625254746802,12.27375054738085,5.49365352332685,-0.21228776844660785,335.79105806171276,-54.43993697787391,0.24291932909012745
Star_256,Star_256,5073.648890700623,3.7291899273634566,0.616401706234357,2.2800448802613626,12.485749296830269,2.400186360762759,-0.21365215925281308,7.249625621744338,54.93139152486782,0.7169459164243092
Star_257,Star_257,7700.366723779935,1.2797425826991318,1.9523405887944858,0.9208398832879816,6.826829339506988,7.4819590828026366,-0.033199610567198834,55.362133984757826,-56.56014815423259,0.8155657915466462
Star_258,Star_258,4738.495801571828,1.0968232662061228,1.1824725218128826,1.7713194632316578,12.707272013090398,15.208002035487363,-0.2689926681945624,319.0216658601575,-74.70606781989605,0.8540690625252888
Star_259,Star_259,6465.729142219343,0.6510434535407814,0.7542701075469394,2.631007768657337,9.869301672034261,3.5743918717868937,0.25259510863563805,165.06668238732553,-11.475715255711673,0.06897418924926058
Star_260,Star_260,6961.951080144006,1.4192874355340646,0.9779393442518024,2.201081151499037,2.1855615274568083,24.91393134830978,-0.11076216013423384,203.25263001604685,28.495339111091134,0.42159341905731784
Star_261,Star_261,4409.6042926328755,0.7498973765213632,1.2502340390250708,2.675078478361431,6.252011373436813,11.118758877103106,-0.8720964657964924,238.68979334033307,-11.210971511962555,0.38652102415296
Star_262,Star_262,5710.7119659073,1.0629041301879425,1.030869021348071,1.5609217226671597,9.366472162298852,16.851917836293783,-0.11244661698654183,244.46397761842945,-40.18425624876445,0.6799660863227639
Star_263,Star_263,938.0989898963911,3.5967917556302873,1.2404849563353813,1.0463000543407335,3.290690074066175,4.3654983701389805,-0.3115631462531917,335.42654519394296,10.470813100279333,0.7942233739303952
Star_264,Star_264,4263.418537998566,0.953105241279278,0.6919307246716113,0.38244153497443373,8.363935867780647,14.637989672517822,-0.48938274463828363,358.90179026820107,-27.539579625804013,1.0990131222337944
Star_265,Star_265,5421.14777291026,1.7764849471821802,1.0700916827481446,0.8627438090369669,8.699146179701389,3.0846952859266605,-0.3712279914667717,259.2566859351385,77.91618422279396,0.501510355889578
Star_266,Star_266,3928.325227052726,0.7035697835307037,0.5680841051576425,0.6029337490540636,2.1988266951305,15.062346203898816,0.03282254154989102,103.39963531385429,76.07612512864297,0.5007282505072358
Star_267,Star_267,8248.616955897452,0.9826578906007906,0.9564847588318172,3.6787228138920023,7.389600530640556,8.477973708952097,0.39859224847446934,316.7108648259637,0.42692759497718225,0.9949016056636241
Star_268,Star_268,3654.787933059051,2.423954549482414,0.6965866703133813,0.8998461385319428,10.053987151624039,11.502920687939117,0.093955342159494,17.719529234674177,-30.980881076713466,0.7389730815590916
Star_269,Star_269,5139.933269954525,0.7308964175769135,0.7451185266847438,1.076723769740459,6.535754072513651,2.8849983138335533,-0.18195101646472198,83.18910703481863,42.683834512195034,1.0302954533563922
Star_270,Star_270,5996.110865929137,2.474960110691531,1.6395753413165064,1.3922083474778169,0.2561302064117858,3.6108533381813777,0.13677125855121086,323.0588582869374,-83.391670173048,0.7366184009029509
Star_271,Star_271,7961.909933599173,1.4245784818154588,1.5473194523511566,1.0265066828925604,0.2165962511228691,11.914814890617539,-0.13772709306569753,92.22894519816778,-4.541578912142777,0.30286501438601876
Star_272,Star_272,3646.206773230841,0.7548521415285345,1.2759043845323799,2.7649723205092305,4.705678537213157,3.4601834109875234,-0.2083801107489434,79.43438146382945,-29.461789031339965,0.2500614935666581
Star_273,Star_273,7544.745628232439,1.3719099177448426,0.6460198126913248,0.6882593037704627,12.047903482769987,10.703438378995004,-0.3463088004698953,49.725105530489,75.69645931845984,0.18454632528232126
Star_274,Star_274,5815.349591529381,1.6262507707919223,0.8811183026032954,1.1238547005502686,3.0499304568865533,2.475122166072557,-0.5255486420255158,309.28023275288996,-87.83945509091714,0.848615550427542
Star_275,Star_275,4327.737023428073,1.364659546588233,1.6245633630138259,0.6405152480695844,8.283291586444765,14.563805423640417,-0.11697711196783359,180.0209733087912,9.506677629302835,1.0065790469261024
Star_276,Star_276,6493.1552113949065,0.45606845508002153,1.0583242547554883,0.4529318951053297,2.9647787319438357,2.7565539979866562,0.04741604697603955,242.96155309949572,43.31944459199268,1.2048086424159143
Star_277,Star_277,6098.589543360205,0.6951910438784858,2.5287669591006865,0.6927670700523776,4.249542866608177,11.494169998184583,-0.028987101004466914,86.06389826701069,-2.696762245672577,0.902931599696972
Star_278,Star_278,4899.674684261808,0.8835924802959471,1.1703784239146378,0.9780230133132294,11.039742955859143,12.188644589093856,-0.12479007838420758,272.89455156403795,-74.6274545707101,0.9988515732604958
Star_279,Star_279,5904.703127485028,0.963467315336998,1.079847304692071,0.7729187586334935,9.502312605282315,4.231610042131295,-0.2837238182090343,273.60199618635545,85.0430502050224,0.4759951002038946
Star_280,Star_280,5222.02960470736,1.3638833684656395,0.8836920951419474,0.6600414862884707,1.3306506773404172,11.770792528977305,0.18247385750549056,112.53528896698805,3.2418776476976263,0.303075254976843
Star_281,Star_281,5970.276017876872,1.0929172534928984,1.0548687608726235,0.43007723153419314,5.630256070724994,9.100722542694303,-0.3951395759839755,147.84574788370182,20.553523977422046,0.905023799725266
Star_282,Star_282,6793.19601178157,0.51290113106467,0.9408345912981624,0.9513594249936111,0.47628995102391164,4.801491097786789,0.2328083741530426,75.4884998748723,-47.41023911264868,0.7753042256718202
Star_283,Star_283,8179.025224218028,1.2093692291991376,1.3274283123445219,0.40541979233233316,6.303482891178816,3.2974724565252225,-0.3006651056780174,351.56196839624556,-2.970344680775314,0.6822333123022678
Star_284,Star_284,3943.2767517597263,1.3570223795424554,1.4662101269471253,1.5778033236942808,8.645398750943778,1.5371029549441504,-0.2257305712059105,232.4169277410282,-12.753091447502065,0.766211444189897
Star_285,Star_285,8999.5500619844,1.3229911873050153,0.7302299574765355,1.0507076102982094,1.628683844416155,9.77394369206797,-0.4400355571847031,336.4357970575856,-76.51874843964293,0.7469556447374618
Star_286,Star_286,2871.868300716247,1.7166768581517007,0.5871392985536243,0.41705761565925153,3.826615711928237,2.1131036330973942,-0.150420644065691,109.21879570648794,-70.8911363614559,1.0351450579560684
Star_287,Star_287,5572.322357446626,1.5173434526429292,0.4797538355460634,0.8306676979507597,5.232092468977824,7.97471059953613,0.29259373754339363,281.4807286788803,60.74505353137942,1.0384956754450867
Star_288,Star_288,6682.475809726864,1.2580841395343005,1.2253132563372444,0.6368036941496756,11.961950218063041,5.984910753089143,0.15468842653318693,275.70911179850714,-46.83240860281376,0.8132661057021041
Star_289,Star_289,6221.487801602549,0.9655254136309475,0.6431697179871495,1.2110705327291023,12.912989698956236,12.721763908509844,0.2935266336084105,248.99603467195496,-54.907511130246505,0.9037408617688785
